Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
الصحة,🏥 Medicina y Cuerpo Humano,🏥,5,مبتدئ,Cáncer: Batalla Interna,"Tipos, causas, tratamientos",200,
الصحة,🏥 Medicina y Cuerpo Humano,🏥,6,مبتدئ,Farmacología Básica,Cómo funcionan los medicamentos,200,🥈 وسام فضي
الصحة,🏥 Medicina y Cuerpo Humano,🏥,7,خبير,Cirugía Robótica,"Da Vinci, precisión, futuro quirúrgico",350,
الصحة,🏥 Medicina y Cuerpo Humano,🏥,8,خبير,Terapias Génicas,Editar ADN para curar enfermedades,350,🥇 وسام ذهبي
الصحة,🏥 Medicina y Cuerpo Humano,🏥,9,خبير,Neurociencia Médica,"Implantes cerebrales, neuroestimulación",500,
الصحة,🏥 Medicina y Cuerpo Humano,🏥,10,خبير,Longevidad y Anti-aging,"Telómeros, senoterapia, vivir más",500,💎 وسام ماسي
العلوم الإنسانية,⚡ Mitología Universal,⚡,1,مستكشف,Mitología Griega,"Zeus, Odisea, héroes y monstruos",100,
العلوم الإنسانية,⚡ Mitología Universal,⚡,2,مستكشف,Mitología Nórdica,"Odín, Thor, Ragnarök",100,
العلوم الإنسانية,⚡ Mitología Universal,⚡,3,مستكشف,Mitología Egipcia,"Ra, Osiris, el más allá",100,🥉 وسام برونزي
العلوم الإنسانية,⚡ Mitología Universal,⚡,4,مبتدئ,Mitología Romana,"Adaptación griega, fundación de Roma",200,
العلوم الإنسانية,⚡ Mitología Universal,⚡,5,مبتدئ,Mitología Mesopotámica,"Gilgamesh, diluvio, creación",200,
العلوم الإنسانية,⚡ Mitología Universal,⚡,6,مبتدئ,Mitología Celta y Artúrica,"Druidas, Avalon, Excalibur",200,🥈 وسام فضي
العلوم الإنسانية,⚡ Mitología Universal,⚡,7,خبير,Mitología Asiática,"Hinduismo, budismo, dragones chinos",350,
العلوم الإنسانية,⚡ Mitología Universal,⚡,8,خبير,Mitología Mesoamericana,"Quetzalcóatl, Popol Vuh, cosmos maya",350,🥇 وسام ذهبي
العلوم الإنسانية,⚡ Mitología Universal,⚡,9,خبير,Arquetipos y Jung,"Inconsciente colectivo, el héroe",500,
العلوم الإنسانية,⚡ Mitología Universal,⚡,10,خبير,Mitos Modernos,"Superhéroes, Star Wars, nuevas mitologías",500,💎 وسام ماسي
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,1,مستكشف,Historia de los Autómatas,"Da Vinci, relojería, primeros robots",100,
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,2,مستكشف,Mecánica Básica de Robots,"Sensores, actuadores, control",100,
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,3,مستكشف,Robots en la Industria,"Manufactura, logística, automatización",100,🥉 وسام برونزي
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,4,مبتدئ,Drones y Vehículos Autónomos,"Coches sin conductor, delivery",200,
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,5,مبتدئ,Robots Humanoides,"Boston Dynamics, Atlas, Sophia",200,
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,6,مبتدئ,Biomimética,Robots inspirados en la naturaleza,200,🥈 وسام فضي
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,7,خبير,Prótesis y Exoesqueletos,"Bionics, manos robóticas, movilidad",350,
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,8,خبير,Robótica Espacial,"Rovers, ISS, reparaciones en órbita",350,🥇 وسام ذهبي
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,9,خبير,Nanorobots,"Medicina microscópica, ensamblaje molecular",500,
التكنولوجيا,🦾 Robótica e Ingeniería,🦾,10,خبير,Robots Conscientes,"IA embodied, derechos de robots, ética",500,💎 وسام ماسي
التاريخ,⚔️ Guerras Mundiales,⚔️,1,مستكشف,Causas de la Gran Guerra,"Alianzas, imperialismo, Sarajevo",100,
التاريخ,⚔️ Guerras Mundiales,⚔️,2,مستكشف,Trincheras: WWI,"Guerra de desgaste, gas, Somme",100,
التاريخ,⚔️ Guerras Mundiales,⚔️,3,مستكشف,El Tratado de Versalles,"Consecuencias, humillación, semillas",100,🥉 وسام برونزي
التاريخ,⚔️ Guerras Mundiales,⚔️,4,مبتدئ,Ascenso del Nazismo,"Hitler, propaganda, Tercer Reich",200,
التاريخ,⚔️ Guerras Mundiales,⚔️,5,مبتدئ,Batallas Decisivas WWII,"Stalingrado, Midway, Normandía",200,
التاريخ,⚔️ Guerras Mundiales,⚔️,6,مبتدئ,El Holocausto,"Genocidio, campos, memoria",200,🥈 وسام فضي
التاريخ,⚔️ Guerras Mundiales,⚔️,7,خبير,El Frente del Pacífico,"Pearl Harbor, Iwo Jima, Hiroshima",350,
التاريخ,⚔️ Guerras Mundiales,⚔️,8,خبير,Espionaje y Criptografía,"Enigma, Turing, agentes dobles",350,🥇 وسام ذهبي
التاريخ,⚔️ Guerras Mundiales,⚔️,9,خبير,Nüremberg y Justicia,"Juicios, derecho internacional",500,
التاريخ,⚔️ Guerras Mundiales,⚔️,10,خبير,Lecciones para el Siglo XXI,"Paralelos, prevención, memoria",500,💎 وسام ماسي
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,1,مستكشف,Pirámides y Templos,"Egipto, Grecia, Angkor Wat",100,
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,2,مستكشف,Roma y sus Monumentos,"Coliseo, acueductos, Panteón",100,
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,3,مستكشف,Catedrales Góticas,"Notre-Dame, vitrales, arbotantes",100,🥉 وسام برونزي
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,4,مبتدئ,Renacimiento y Barroco,"Brunelleschi, Bernini, Versalles",200,
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,5,مبتدئ,Rascacielos y Acero,"Chicago, Empire State, ingeniería",200,
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,6,مبتدئ,Bauhaus y Modernismo,"Le Corbusier, Mies van der Rohe",200,🥈 وسام فضي
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,7,خبير,Arquitectura Sostenible,"Edificios verdes, pasivos, biomimética",350,
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,8,خبير,Megaestructuras,"Burj Khalifa, presas, puentes",350,🥇 وسام ذهبي
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,9,خبير,Ciudades del Futuro,"NEOM, ciudades flotantes, smart cities",500,
العلوم الإنسانية,🏗️ Arquitectura Mundial,🏗️,10,خبير,Arquitectura Extraterrestre,"Hábitats en Marte, impresión 3D lunar",500,💎 وسام ماسي
الطبيعة,🤿 Océano y Exploración Submarina,🤿,1,مستكشف,Cartografía del Fondo Marino,"Dorsales, fosas, relieve submarino",100,
الطبيعة,🤿 Océano y Exploración Submarina,🤿,2,مستكشف,Naufragios Legendarios,"Titanic, galeones, tesoros",100,
الطبيعة,🤿 Océano y Exploración Submarina,🤿,3,مستكشف,Submarinos: Historia,"Nautilus, U-boats, nucleares",100,🥉 وسام برونزي
الطبيعة,🤿 Océano y Exploración Submarina,🤿,4,مبتدئ,Fuentes Hidrotermales,"Vida sin sol, quimiosíntesis",200,
الطبيعة,🤿 Océano y Exploración Submarina,🤿,5,مبتدئ,Ciudades Hundidas,"Dwarka, Port Royal, misterios",200,
الطبيعة,🤿 Océano y Exploración Submarina,🤿,6,مبتدئ,Tecnología de Buceo,"Saturación, ROVs, AUVs",200,🥈 وسام فضي
الطبيعة,🤿 Océano y Exploración Submarina,🤿,7,خبير,Minería Submarina,"Recursos, nódulos, controversia",350,
الطبيعة,🤿 Océano y Exploración Submarina,🤿,8,خبير,Acústica Submarina,"Sonar, comunicación cetácea",350,🥇 وسام ذهبي
الطبيعة,🤿 Océano y Exploración Submarina,🤿,9,خبير,Bases Submarinas,"Hábitats sumergidos, Aquarius",500,
الطبيعة,🤿 Océano y Exploración Submarina,🤿,10,خبير,Colonización Oceánica,Ciudades submarinas del futuro,500,💎 وسام ماسي
التكنولوجيا,💻 Civilización Digital,💻,1,مستكشف,De ARPANET a Internet,"Nacimiento de la red, WWW",100,
التكنولوجيا,💻 Civilización Digital,💻,2,مستكشف,Redes Sociales,"Facebook, Twitter, impacto social",100,
التكنولوجيا,💻 Civilización Digital,💻,3,مستكشف,Smartphones y Apps,"iPhone, ecosistema móvil",100,🥉 وسام برونزي
التكنولوجيا,💻 Civilización Digital,💻,4,مبتدئ,Big Data,"Datos masivos, análisis, valor",200,
التكنولوجيا,💻 Civilización Digital,💻,5,مبتدئ,Cloud Computing,"La nube, servicios, infraestructura",200,
التكنولوجيا,💻 Civilización Digital,💻,6,مبتدئ,Realidad Virtual y Aumentada,"Metaverso, aplicaciones, inmersión",200,🥈 وسام فضي
التكنولوجيا,💻 Civilización Digital,💻,7,خبير,Internet de las Cosas,"Dispositivos conectados, smart homes",350,
التكنولوجيا,💻 Civilización Digital,💻,8,خبير,Computación Cuántica,"Qubits, supremacía, aplicaciones",350,🥇 وسام ذهبي
التكنولوجيا,💻 Civilización Digital,💻,9,خبير,Singularidad Tecnológica,"Exponencialidad, transhumanismo",500,
التكنولوجيا,💻 Civilización Digital,💻,10,خبير,Ética Digital,"Privacidad, algoritmos, democracia",500,💎 وسام ماسي
العلم,🦕 Dinosaurios y Paleontología,🦕,1,مستكشف,Los Primeros Fósiles,"Qué son, cómo se forman",100,
العلم,🦕 Dinosaurios y Paleontología,🦕,2,مستكشف,Era Mesozoica,"Triásico, Jurásico, Cretácico",100,
العلم,🦕 Dinosaurios y Paleontología,🦕,3,مستكشف,Los Grandes Dinosaurios,"T-Rex, Diplodocus, Triceratops",100,🥉 وسام برونزي
العلم,🦕 Dinosaurios y Paleontología,🦕,4,مبتدئ,Depredadores vs Herbívoros,"Estrategias, armas naturales",200,
العلم,🦕 Dinosaurios y Paleontología,🦕,5,مبتدئ,Pterosaurios y Reptiles Marinos,Cielo y mar prehistóricos,200,
العلم,🦕 Dinosaurios y Paleontología,🦕,6,مبتدئ,La Gran Extinción,"Asteroide Chicxulub, invierno nuclear",200,🥈 وسام فضي
العلم,🦕 Dinosaurios y Paleontología,🦕,7,خبير,Plumas y Evolución Aviar,"Dinosaurios con plumas, aves modernas",350,
العلم,🦕 Dinosaurios y Paleontología,🦕,8,خبير,Paleontología de Campo,"Excavaciones, técnicas, descubrimientos",350,🥇 وسام ذهبي
العلم,🦕 Dinosaurios y Paleontología,🦕,9,خبير,ADN Antiguo,¿Clonar un dinosaurio? Límites reales,500,
العلم,🦕 Dinosaurios y Paleontología,🦕,10,خبير,Mundos Perdidos,"Otros planetas, vida prehistórica remota",500,💎 وسام ماسي
المجتمع,👑 Liderazgo y Estrategia,👑,1,مستكشف,¿Qué Hace a un Líder?,"Cualidades, tipos de liderazgo",100,
المجتمع,👑 Liderazgo y Estrategia,👑,2,مستكشف,Líderes de la Historia,"Alejandro, Napoleón, Mandela",100,
المجتمع,👑 Liderazgo y Estrategia,👑,3,مستكشف,El Arte de la Guerra,"Sun Tzu, estrategia milenaria",100,🥉 وسام برونزي
المجتمع,👑 Liderazgo y Estrategia,👑,4,مبتدئ,Liderazgo Empresarial,"Steve Jobs, Elon Musk, Bezos",200,
المجتمع,👑 Liderazgo y Estrategia,👑,5,مبتدئ,Negociación y Persuasión,"Harvard method, influencia",200,
المجتمع,👑 Liderazgo y Estrategia,👑,6,مبتدئ,Gestión de Crisis,"Decisiones bajo presión, casos reales",200,🥈 وسام فضي
المجتمع,👑 Liderazgo y Estrategia,👑,7,خبير,Inteligencia Emocional,"Empatía, autocontrol, Goleman",350,
المجتمع,👑 Liderazgo y Estrategia,👑,8,خبير,Cultura Organizacional,"Valores, innovación, equipos",350,🥇 وسام ذهبي
المجتمع,👑 Liderazgo y Estrategia,👑,9,خبير,Liderazgo en la Era IA,"Adaptación, humano+máquina",500,
المجتمع,👑 Liderazgo y Estrategia,👑,10,خبير,Tu Estrategia Personal,Diseñar tu propio camino de liderazgo,500,💎 وسام ماسي
العلوم الإنسانية,🏺 Antropología Cultural,🏺,1,مستكشف,¿Qué es la Cultura?,"Definiciones, diversidad humana",100,
العلوم الإنسانية,🏺 Antropología Cultural,🏺,2,مستكشف,Tribus y Civilizaciones,De nómadas a imperios,100,
العلوم الإنسانية,🏺 Antropología Cultural,🏺,3,مستكشف,Rituales y Tradiciones,"Ceremonias, ritos de paso",100,🥉 وسام برونزي
العلوم الإنسانية,🏺 Antropología Cultural,🏺,4,مبتدئ,Lenguas del Mundo,"Familias lingüísticas, extinción",200,
العلوم الإنسانية,🏺 Antropología Cultural,🏺,5,مبتدئ,Religiones Comparadas,"Cristianismo, Islam, Budismo, Hinduismo",200,
العلوم الإنسانية,🏺 Antropología Cultural,🏺,6,مبتدئ,Gastronomía y Cultura,"Cocina como identidad, tabúes",200,🥈 وسام فضي
العلوم الإنسانية,🏺 Antropología Cultural,🏺,7,خبير,Globalización Cultural,"Homogeneización, resistencia, fusión",350,
العلوم الإنسانية,🏺 Antropología Cultural,🏺,8,خبير,Pueblos Indígenas,"Conocimiento ancestral, derechos",350,🥇 وسام ذهبي
العلوم الإنسانية,🏺 Antropología Cultural,🏺,9,خبير,Antropología Digital,"Culturas online, identidad virtual",500,
العلوم الإنسانية,🏺 Antropología Cultural,🏺,10,خبير,El Futuro de la Humanidad,"Convergencia cultural, diversidad",500,💎 وسام ماسي
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,1,مستكشف,Fuentes de Energía,"Fósiles, renovables, nuclear",100,
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,2,مستكشف,Electricidad: Cómo Funciona,"Generación, distribución, red eléctrica",100,
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,3,مستكشف,El Petróleo y su Historia,"Oro negro, OPEP, geopolítica",100,🥉 وسام برونزي
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,4,مبتدئ,Energía Solar,"Paneles, fotovoltaica, proyectos",200,
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,5,مبتدئ,Energía Eólica e Hídrica,"Turbinas, presas, mareas",200,
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,6,مبتدئ,Energía Nuclear Moderna,"Fisión, fusión, ITER",200,🥈 وسام فضي
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,7,خبير,Baterías y Almacenamiento,"Litio, hidrógeno, supercondensadores",350,
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,8,خبير,Transición Energética,"Abandono del carbón, políticas",350,🥇 وسام ذهبي
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,9,خبير,Fusión Nuclear,El santo grial energético,500,
التكنولوجيا,⚡ Energía y Sostenibilidad,⚡,10,خبير,Civilización Tipo I,"Escala Kardashov, futuro energético",500,💎 وسام ماسي
الطبيعة,🔮 Misterios y Fenómenos,🔮,1,مستكشف,Triángulo de las Bermudas,"Desapariciones, explicaciones",100,
الطبيعة,🔮 Misterios y Fenómenos,🔮,2,مستكشف,Enigmas Arqueológicos,"Stonehenge, Nazca, Moáis",100,
الطبيعة,🔮 Misterios y Fenómenos,🔮,3,مستكشف,Criaturas Misteriosas,"Nessie, Bigfoot, criptozoología",100,🥉 وسام برونزي
الطبيعة,🔮 Misterios y Fenómenos,🔮,4,مبتدئ,Fenómenos Atmosféricos,"Rayos en bola, auroras, sprites",200,
الطبيعة,🔮 Misterios y Fenómenos,🔮,5,مبتدئ,Civilizaciones Perdidas,"Atlántida, Lemuria, evidencias",200,
الطبيعة,🔮 Misterios y Fenómenos,🔮,6,مبتدئ,Fenómenos Paranormales,"Estudio científico, explicaciones",200,🥈 وسام فضي
الطبيعة,🔮 Misterios y Fenómenos,🔮,7,خبير,Misterios del Espacio,"Señal WOW, Oumuamua, FRBs",350,
الطبيعة,🔮 Misterios y Fenómenos,🔮,8,خبير,Código Voynich y Cifrados,Manuscritos sin descifrar,350,🥇 وسام ذهبي
الطبيعة,🔮 Misterios y Fenómenos,🔮,9,خبير,Paradoja de Fermi,¿Dónde están todos? Soluciones,500,
الطبيعة,🔮 Misterios y Fenómenos,🔮,10,خبير,Ciencia vs Misterio,"Pensamiento crítico, método científico",500,💎 وسام ماسي
الصحة,🧬 Microbiología y Virus,🧬,1,مستكشف,El Mundo Invisible,"Microbios, bacterias, virus y hongos; qué son y dónde viven",100,
الصحة,🧬 Microbiología y Virus,🧬,2,مستكشف,El Microscopio y los Descubrimientos,De Leeuwenhoek a la microbiología moderna,100,
الصحة,🧬 Microbiología y Virus,🧬,3,مستكشف,Bacterias: Aliadas y Enemigas,"Flora intestinal, infecciones, antibióticos",100,🥉 وسام برونزي
الصحة,🧬 Microbiología y Virus,🧬,4,مبتدئ,Virus: Cómo Infectan,"Estructura viral, ciclo lítico y lisogénico",200,
الصحة,🧬 Microbiología y Virus,🧬,5,مبتدئ,El Sistema Inmune contra Microbios,"Barreras, células de defensa, anticuerpos",200,
الصحة,🧬 Microbiología y Virus,🧬,6,مبتدئ,Vacunas: Historia y Funcionamiento,De la viruela al ARN mensajero,200,🥈 وسام فضي
الصحة,🧬 Microbiología y Virus,🧬,7,خبير,Resistencia a Antibióticos,"Superbugs, uso abusivo, crisis sanitaria",350,
الصحة,🧬 Microbiología y Virus,🧬,8,خبير,Pandemias Microbianas,"Peste, gripe española, COVID-19, patrones",350,🥇 وسام ذهبي
الصحة,🧬 Microbiología y Virus,🧬,9,خبير,Biotecnología Microbiana,"Uso de microbios en industria, medicina y medioambiente",500,
الصحة,🧬 Microbiología y Virus,🧬,10,خبير,Futuro de la Lucha contra Infecciones,"Nuevos antibióticos, fagoterapia, edición genética de virus",500,💎 وسام ماسي
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,1,مستكشف,¿Qué es la Astrobiología?,"Definición, interdisciplinariedad, grandes preguntas",100,
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,2,مستكشف,Ingredientes de la Vida,"Agua líquida, química del carbono, energía",100,
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,3,مستكشف,Vida Extremófila en la Tierra,Organismos en condiciones extremas como modelo,100,🥉 وسام برونزي
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,4,مبتدئ,Marte: El Vecino Sospechoso,"Historia del agua, misiones, signos de vida pasada",200,
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,5,مبتدئ,Lunas Habitables,"Europa, Encélado, Titán y sus océanos",200,
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,6,مبتدئ,Exoplanetas: Mundos Lejanos,Métodos de detección y zona habitable,200,🥈 وسام فضي
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,7,خبير,Biofirmas y Tecnofirmas,Señales químicas y tecnológicas de vida avanzada,350,
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,8,خبير,Programas de Búsqueda (SETI y otros),"Radiotelescopios, mensajes, proyectos globales",350,🥇 وسام ذهبي
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,9,خبير,Paradoja de Fermi y Soluciones,"¿Dónde están todos?, filtros grandes",500,
العلم,🪐 Astrobiología y Búsqueda de Vida,🪐,10,خبير,El Futuro de la Vida en el Cosmos,"Terraformación, panspermia, humanidad multiplanetaria",500,💎 وسام ماسي
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,1,مستكشف,El Sol: Nuestra Estrella,"Estructura solar, manchas, actividad",100,
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,2,مستكشف,Viento Solar,"Partículas cargadas, campo magnético",100,
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,3,مستكشف,Auroras Boreales y Australes,"Cómo se forman, dónde se ven",100,🥉 وسام برونزي
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,4,مبتدئ,Tormentas Solares Históricas,Evento Carrington y otros casos,200,
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,5,مبتدئ,Campo Magnético Terrestre,"Escudo natural, cinturones de Van Allen",200,
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,6,مبتدئ,Clima Espacial y Satélites,Efectos sobre GPS y comunicaciones,200,🥈 وسام فضي
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,7,خبير,Redes Eléctricas y Riesgo Global,Impacto en infraestructura,350,
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,8,خبير,Monitorización y Predicción,"Sondas, observatorios solares, modelos",350,🥇 وسام ذهبي
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,9,خبير,Escenarios de Evento Extremo,Impacto económico y social,500,
العلم,☀️ Clima Espacial y Tormentas Solares,☀️,10,خبير,Preparándonos para el Próximo Carrington,Mitigación y resiliencia,500,💎 وسام ماسي
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,1,مستكشف,¿Qué es el Biohacking?,"Definiciones, tipos (DIYbio, cuantificado, nutracéuticos)",100,
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,2,مستكشف,Autoexperimentos Históricos,Científicos que se probaron a sí mismos,100,
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,3,مستكشف,Cuantificar el Cuerpo,"Wearables, tracking de sueño y actividad",100,🥉 وسام برونزي
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,4,مبتدئ,Suplementos y Nutrición Avanzada,"Nootrópicos, dietas, controversias",200,
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,5,مبتدئ,"Hábitos, Ritmos Circadianos y Rendimiento","Luces, horarios, cronobiología",200,
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,6,مبتدئ,"Gimnasios, Fuerza y Longevidad",Entrenamiento como hackeo biológico,200,🥈 وسام فضي
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,7,خبير,Implantes y Dispositivos en el Cuerpo,"Chips, marcapasos, sensores",350,
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,8,خبير,Edición Genética Personal,"CRISPR, posibilidades y límites",350,🥇 وسام ذهبي
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,9,خبير,Ética y Legalidad del Biohacking,"Normativas, riesgos, desigualdad",500,
الصحة,🦾 Biohacking y Cuerpo Mejorado,🦾,10,خبير,El Futuro del Humano Mejorado,"Transhumanismo, integración IA-cuerpo",500,💎 وسام ماسي
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,1,مستكشف,Cómo se Propagan las Enfermedades,"Contagio, vectores, cadenas de transmisión",100,
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,2,مستكشف,"Brotes, Epidemias y Pandemias",Diferencias y ejemplos,100,
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,3,مستكشف,Casos y Datos: Lo que Significan,"Incidencia, prevalencia, R0",100,🥉 وسام برونزي
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,4,مبتدئ,Grandes Epidemias Históricas,"Peste negra, cólera, gripe española",200,
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,5,مبتدئ,"VIH, Tuberculosis y Otros Retos",Enfermedades crónicas infecciosas,200,
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,6,مبتدئ,COVID-19: Anatomía de una Pandemia,"Secuenciación, vacunas, confinamientos",200,🥈 وسام فضي
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,7,خبير,Modelos Epidemiológicos,"Curvas, medidas no farmacológicas",350,
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,8,خبير,Vacunación Masiva y Rebaño,"Inmunidad de grupo, campañas",350,🥇 وسام ذهبي
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,9,خبير,Enfermedades Emergentes y Zoonosis,"Cambio climático, nuevos patógenos",500,
الصحة,😷 Epidemiología y Enfermedades Infecciosas,😷,10,خبير,Preparación Global ante la Próxima Pandemia,"Vigilancia, cooperación internacional",500,💎 وسام ماسي
التكنولوجيا,💾 Historia de la Computación,💾,1,مستكشف,De Ábacos a Máquinas de Cálculo,Herramientas de cálculo antiguas,100,
التكنولوجيا,💾 Historia de la Computación,💾,2,مستكشف,Visionarios Pioneros,"Babbage, Ada Lovelace, Turing",100,
التكنولوجيا,💾 Historia de la Computación,💾,3,مستكشف,Ordenadores de Tubos y Tarjetas,"ENIAC, mainframes",100,🥉 وسام برونزي
التكنولوجيا,💾 Historia de la Computación,💾,4,مبتدئ,La Revolución del Microprocesador,"Intel, PCs, Apple",200,
التكنولوجيا,💾 Historia de la Computación,💾,5,مبتدئ,Internet y la Web,"ARPANET, HTTP, navegadores",200,
